25.372	5.6598e-08
25.363	5.6633e-08
25.355	5.6668e-08
25.346	5.6699e-08
25.338	5.6734e-08
25.329	5.6769e-08
25.321	5.6803e-08
25.313	5.6835e-08
25.304	5.687e-08
25.296	5.6905e-08
25.287	5.694e-08
25.279	5.6971e-08
25.27	5.7006e-08
25.262	5.7041e-08
25.253	5.7076e-08
25.245	5.7108e-08
25.237	5.7143e-08
25.228	5.7178e-08
25.22	5.7213e-08
25.211	5.7245e-08
25.203	5.728e-08
25.195	5.7315e-08
25.186	5.7347e-08
25.178	5.7382e-08
25.169	5.7418e-08
25.161	5.7453e-08
25.153	5.7485e-08
25.144	5.752e-08
25.136	5.7555e-08
25.127	5.7591e-08
25.119	5.7623e-08
25.111	5.7658e-08
25.102	5.7693e-08
25.094	5.7729e-08
25.086	5.7761e-08
25.077	5.7796e-08
25.069	5.7832e-08
25.06	5.7867e-08
25.052	5.7899e-08
25.044	5.7935e-08
25.035	5.797e-08
25.027	5.8006e-08
25.019	5.8038e-08
25.01	5.8074e-08
25.002	5.8109e-08
24.994	5.8142e-08
24.985	5.8178e-08
24.977	5.8213e-08
24.969	5.8249e-08
24.96	5.8281e-08
24.952	5.8317e-08
24.944	5.8353e-08
24.935	5.8389e-08
24.927	5.8421e-08
24.919	5.8457e-08
24.91	5.8493e-08
24.902	5.8529e-08
24.894	5.8561e-08
24.886	5.8597e-08
24.877	5.8633e-08
24.869	5.8669e-08
24.861	5.8702e-08
24.852	5.8738e-08
24.844	5.8774e-08
24.836	5.8806e-08
24.827	5.8842e-08
24.819	5.8878e-08
24.811	5.8914e-08
24.803	5.8947e-08
24.794	5.8983e-08
24.786	5.902e-08
24.778	5.9056e-08
24.77	5.9089e-08
24.761	5.9125e-08
24.753	5.9161e-08
24.745	5.9197e-08
24.737	5.923e-08
24.728	5.9267e-08
24.72	5.9303e-08
24.712	5.9339e-08
24.704	5.9372e-08
24.695	5.9409e-08
24.687	5.9445e-08
24.679	5.9482e-08
24.671	5.9515e-08
24.662	5.9551e-08
24.654	5.9588e-08
24.646	5.9621e-08
24.638	5.9657e-08
24.629	5.9694e-08
24.621	5.973e-08
24.613	5.9764e-08
24.605	5.98e-08
24.597	5.9837e-08
24.588	5.9874e-08
24.58	5.9907e-08
24.572	5.9944e-08
24.564	5.998e-08
24.556	6.0017e-08
24.547	6.0051e-08
24.539	6.0087e-08
24.531	6.0124e-08
24.523	6.0161e-08
24.515	6.0195e-08
24.507	6.0231e-08
24.498	6.0268e-08
24.49	6.0305e-08
24.482	6.0339e-08
24.474	6.0376e-08
24.466	6.0413e-08
24.458	6.045e-08
24.449	6.0487e-08
24.441	6.0521e-08
24.433	6.0558e-08
24.425	6.0595e-08
24.417	6.0632e-08
24.409	6.0666e-08
24.401	6.0703e-08
24.392	6.074e-08
24.384	6.0777e-08
24.376	6.0814e-08
24.368	6.0848e-08
24.36	6.0886e-08
24.352	6.0923e-08
24.344	6.096e-08
24.335	6.0997e-08
24.327	6.1035e-08
24.319	6.1072e-08
24.311	6.111e-08
24.303	6.1144e-08
24.295	6.1181e-08
24.287	6.1219e-08
24.279	6.1256e-08
24.271	6.1294e-08
24.263	6.1331e-08
24.254	6.1369e-08
24.246	6.1406e-08
24.238	6.1447e-08
24.23	6.1485e-08
24.222	6.1522e-08
24.214	6.156e-08
24.206	6.1598e-08
24.198	6.1636e-08
24.19	6.1673e-08
24.182	6.1711e-08
24.174	6.1749e-08
24.166	6.1787e-08
24.158	6.1828e-08
24.149	6.1866e-08
24.141	6.1904e-08
24.133	6.1942e-08
24.125	6.1979e-08
24.117	6.2017e-08
24.109	6.2055e-08
24.101	6.2097e-08
24.093	6.2135e-08
24.085	6.2173e-08
24.077	6.2211e-08
24.069	6.2249e-08
24.061	6.2287e-08
24.053	6.2325e-08
24.045	6.2367e-08
24.037	6.2405e-08
24.029	6.2443e-08
24.021	6.2482e-08
24.013	6.252e-08
24.005	6.2558e-08
23.997	6.26e-08
23.989	6.2638e-08
23.981	6.2677e-08
23.973	6.2715e-08
23.965	6.2753e-08
23.957	6.2792e-08
23.949	6.283e-08
23.941	6.2872e-08
23.933	6.2911e-08
23.925	6.2949e-08
23.917	6.2988e-08
23.909	6.3026e-08
23.901	6.3065e-08
23.893	6.3103e-08
23.885	6.3146e-08
23.877	6.3184e-08
23.869	6.3223e-08
23.861	6.3262e-08
23.853	6.33e-08
23.845	6.3339e-08
23.837	6.3381e-08
23.829	6.342e-08
23.821	6.3459e-08
23.813	6.3498e-08
23.806	6.3537e-08
23.798	6.3576e-08
23.79	6.3614e-08
23.782	6.3657e-08
23.774	6.3696e-08
23.766	6.3735e-08
23.758	6.3774e-08
23.75	6.3813e-08
23.742	6.3852e-08
23.734	6.3891e-08
23.726	6.3934e-08
23.718	6.3973e-08
23.71	6.4012e-08
23.703	6.4051e-08
23.695	6.409e-08
23.687	6.413e-08
23.679	6.4173e-08
23.671	6.4212e-08
23.663	6.4251e-08
23.655	6.429e-08
23.647	6.433e-08
23.639	6.4369e-08
23.631	6.4409e-08
23.624	6.4452e-08
23.616	6.4491e-08
23.608	6.453e-08
23.6	6.457e-08
23.592	6.461e-08
23.584	6.4649e-08
23.576	6.4689e-08
23.568	6.4732e-08
23.561	6.4771e-08
23.553	6.4811e-08
23.545	6.4851e-08
23.537	6.489e-08
23.529	6.493e-08
23.521	6.4974e-08
23.514	6.5013e-08
23.506	6.5053e-08
23.498	6.5093e-08
23.49	6.5133e-08
23.482	6.5173e-08
23.474	6.5213e-08
23.466	6.5256e-08
23.459	6.5296e-08
23.451	6.5336e-08
23.443	6.5376e-08
23.435	6.5416e-08
23.427	6.5456e-08
23.42	6.55e-08
23.412	6.554e-08
23.404	6.558e-08
23.396	6.562e-08
23.388	6.566e-08
23.381	6.57e-08
23.373	6.5741e-08
23.365	6.5784e-08
23.357	6.5825e-08
23.349	6.5865e-08
23.342	6.5905e-08
23.334	6.5946e-08
23.326	6.5986e-08
23.318	6.6026e-08
23.31	6.607e-08
23.303	6.6111e-08
23.295	6.6151e-08
23.287	6.6192e-08
23.279	6.6232e-08
23.272	6.6273e-08
